imei,sn,model,firmware,configuration,description,companyname,group,lastlogin
864403044873439,1104270223,FM3001,03.25.05.Rev.00,FM3001-ACC_NOIDLE-001.cfg,,"Logifleet SA",Starterkit,"2020-05-15 03:43:52"
864403044873520,1104267857,FM3001,,FM3001-ACC_NOIDLE-001.cfg,,"Logifleet SA",Starterkit,"2019-11-08 23:31:03"
864403044873587,1104267937,FM3001,,FM3001-ACC_NOIDLE-001.cfg,,"Logifleet SA",Starterkit,"2019-11-07 12:29:12"
864403044873702,1104267856,FM3001,03.25.05.Rev.00,FM3001-ACC_NOIDLE-001.cfg,,"Logifleet SA",Starterkit,"2020-05-15 00:47:08"
864403044873835,1104267938,FM3001,,FM3001-ACC_NOIDLE-001.cfg,,"Logifleet SA",Starterkit,"2019-11-07 10:26:56"
864403044873967,1104269778,FM3001,03.25.05.Rev.00,FM3001-ACC_NOIDLE-001.cfg,,"Logifleet SA",Starterkit,"2020-05-15 00:21:58"
864403044875301,1104267851,FM3001,03.25.05.Rev.00,FM3001-ACC_NOIDLE-001.cfg,,"Logifleet SA",Starterkit,"2020-05-15 02:25:37"
867060038746083,1101712818,FM3001,,,,"Logifleet SA",Starterkit,
867060039140062,1101713061,FM3001,,,,"Logifleet SA",Starterkit,
864403041369464,1102097183,FM3001,03.18.23.Rev.00,FM3001-ACC3S_NOIDLE-001.cfg,,"Logifleet SA",5079.88,"2020-05-15 07:53:31"
864403041370108,1102097151,FM3001,03.18.23.Rev.00,FM3001-ACC3S_NOIDLE-001.cfg,,"Logifleet SA",5079.88,"2020-05-15 04:07:41"
860147040662122,1105887386,FM3001,03.25.05.Rev.00,FM3001-OBDACC_IDLE-001.cfg,,"Logifleet SA",5079.94,"2020-05-15 05:12:08"
860147040669325,1105887851,FM3001,03.25.05.Rev.00,FM3001-OBDACC_IDLE-001.cfg,,"Logifleet SA",5079.94,"2020-05-14 17:06:20"
860147040672758,1105891211,FM3001,03.25.05.Rev.00,FM3001-OBDACC_IDLE-001.cfg,,"Logifleet SA",5079.94,"2020-05-15 00:52:12"
867060037571169,1101714120,FM3001,03.18.23.Rev.00,FM3001-ACC_NOIDLE-001.cfg,,"Logifleet SA",5079.94,"2020-05-14 20:57:46"
867060038026916,1101714483,FM3001,03.18.23.Rev.00,FM3001-ACC_NOIDLE-001.cfg,,"Logifleet SA",5079.94,"2020-05-15 03:08:21"
867060038713976,1101712823,FM3001,03.18.23.Rev.00,FM3001-ACC_NOIDLE-001.cfg,,"Logifleet SA",5079.94,"2020-05-15 02:24:22"
867060038723090,1101713270,FM3001,03.18.23.Rev.00,FM3001-ACC_NOIDLE-001.cfg,,"Logifleet SA",5079.94,"2020-05-15 01:24:15"
867060038742827,1101713269,FM3001,03.18.23.Rev.00,FM3001-ACC_NOIDLE-001.cfg,,"Logifleet SA",5079.94,"2020-05-15 03:06:42"
867060038745911,1101712920,FM3001,03.18.23.Rev.00,FM3001-ACC_NOIDLE-001.cfg,,"Logifleet SA",5079.94,"2020-05-14 23:14:39"
867060038742926,1101713272,FM3001,03.25.14.Rev.03,FM3001-FW03.25.14.Rev.03-STDTRCK-TMP-1-2-2926-001.cfg,,"Logifleet SA",areivirugeL,"2020-05-11 02:15:55"
867060038743403,1101713174,FM3001,,,,"Logifleet SA",areivirugeL,
867060039052192,1101713059,FM3001,03.25.14.Rev.03,FM3001-ACC_NOIDLE-001.cfg,,"Logifleet SA",areivirugeL,"2019-12-16 11:27:43"
862061046147715,1104349987,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-01-StTk-BP.cfg,,"Logifleet SA",5079.99,"2020-05-15 07:20:00"
862061046147889,1104350107,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-01-StTk-BP.cfg,,"Logifleet SA",5079.99,"2020-05-15 06:38:34"
862061046154042,1104350111,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-01-StTk-BP.cfg,,"Logifleet SA",5079.99,"2020-05-15 08:16:05"
862061046163746,1104350180,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-01-StTk-BP.cfg,,"Logifleet SA",5079.99,"2020-05-14 21:48:17"
862061046164058,1104350176,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-01-StTk-BP.cfg,,"Logifleet SA",5079.99,"2020-05-15 06:25:01"
862061046164850,1104350173,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-01-StTk-BP.cfg,,"Logifleet SA",5079.99,"2020-05-15 07:01:31"
862061046164926,1104350169,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-01-StTk-BP.cfg,,"Logifleet SA",5079.99,"2020-05-14 20:31:01"
862061046165808,1104350124,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-01-StTk-BP.cfg,,"Logifleet SA",5079.99,"2020-05-15 07:49:46"
862061046168612,1104349993,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-01-StTk-BP.cfg,,"Logifleet SA",5079.99,"2020-05-15 07:13:33"
862061046179734,1104350324,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-01-StTk-BP.cfg,,"Logifleet SA",5079.99,"2020-05-14 22:43:48"
862061046210281,1104350118,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-01-StTk-BP.cfg,,"Logifleet SA",5079.99,"2020-05-14 09:28:24"
862061046211248,1104350117,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-01-StTk-BP.cfg,,"Logifleet SA",5079.99,"2020-05-15 08:01:28"
867060035756002,1101073308,FM3001,03.10.02.Rev.00,FM3001-ACC_NOIDLE-001.cfg,5079.99,"Logifleet SA",5079.99,"2020-02-10 18:08:06"
867060036639033,1101075151,FM3001,03.10.02.Rev.00,FM3001-ACC_NOIDLE-001.cfg,5079.99,"Logifleet SA",5079.99,"2020-05-14 20:54:14"
867060036644934,1101075040,FM3001,03.10.02.Rev.00,FM3001-ACC_NOIDLE-001.cfg,5079.99,"Logifleet SA",5079.99,"2020-05-15 01:29:51"
867060038026965,1101714486,FM3001,03.18.15.Rev.00,FM3001-ACC_NOIDLE-001.cfg,5079.99,"Logifleet SA",5079.99,"2020-05-14 20:54:20"
868446039698960,1103398022,FMU130,03.25.10.Rev.172,TLT-FMM130-03.25.10.r.175_ID1.e-01-StTk-BP.cfg,"FMU130 2020-01-17 11:28:41","Logifleet SA",5079.99,"2020-05-14 21:51:59"
868446039704743,1103398070,FMU130,03.25.10.Rev.172,TLT-FMM130-03.25.10.r.175_ID1.e-01-StTk-BP.cfg,"FMU130 2020-01-17 11:28:41","Logifleet SA",5079.99,"2020-05-14 21:53:04"
868446039806613,1103398018,FMU130,03.25.10.Rev.172,TLT-FMM130-03.25.10.r.175_ID1.e-01-StTk-BP.cfg,"FMU130 2020-01-17 11:28:41","Logifleet SA",5079.99,"2020-05-14 21:51:18"
868446039840331,1103398134,FMU130,03.25.10.Rev.172,TLT-FMM130-03.25.10.r.175_ID1.e-01-StTk-BP.cfg,"FMU130 2020-01-17 11:28:41","Logifleet SA",5079.99,"2020-05-14 21:51:30"
868446039846064,1103398023,FMU130,03.25.10.Rev.172,TLT-FMM130-03.25.10.r.175_ID1.e-01-StTk-BP.cfg,"FMU130 2020-01-17 11:28:41","Logifleet SA",5079.99,"2020-05-14 21:51:38"
868446039973637,1103398056,FMU130,03.25.10.Rev.172,TLT-FMM130-03.25.10.r.175_ID1.e-01-StTk-BP.cfg,"FMU130 2020-01-17 11:28:41","Logifleet SA",5079.99,"2020-05-14 21:52:50"
868446039992447,1103398082,FMU130,03.25.10.Rev.172,TLT-FMM130-03.25.10.r.175_ID1.e-01-StTk-BP.cfg,"FMU130 2020-01-17 11:28:41","Logifleet SA",5079.99,"2020-05-14 21:50:04"
864403044828185,1104269935,FM3001,03.25.05.Rev.00,FM3001-ACC_NOIDLE-001.cfg,"HS for moment, other BBX sended","Logifleet SA","Ray sa","2020-05-15 02:18:08"
864403044871649,1104268065,FM3001,03.25.05.Rev.00,FM3001-ACC_NOIDLE-001.cfg,,"Logifleet SA","Ray sa","2020-05-14 23:47:34"
867060038721748,1101713266,FM3001,03.18.23.Rev.00,FM3001-ACC_NOIDLE-001.cfg,,"Logifleet SA","Ray sa","2020-01-14 14:19:52"
862061046009345,1105855031,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.11,"2020-05-15 08:13:31"
862061046047501,1105855949,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.11,"2020-05-14 23:30:52"
862061046130620,1105854522,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.11,"2020-05-14 20:42:26"
862061046009352,1105855032,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-01-StTk-Id2M.cfg,,"Logifleet SA",5079.97,"2020-05-15 03:30:08"
862061046026745,1105855903,FMM130,03.25.10.Rev.175,FMM130-FW03.25.10.Rev.175_ID1.e-CFG001-DiD.cfg,,"Logifleet SA",5079.97,"2020-01-20 14:41:22"
862061046026802,1105855908,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-01-StTk-Id2M.cfg,,"Logifleet SA",5079.97,"2020-05-15 02:13:49"
862061046033667,1105855897,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-01-StTk-Id2M.cfg,,"Logifleet SA",5079.97,"2020-05-15 04:00:32"
862061046046321,1105855971,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-01-StTk-Id2M.cfg,,"Logifleet SA",5079.97,"2020-05-15 00:54:16"
862061046047386,1105855954,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-01-StTk-Id2M.cfg,,"Logifleet SA",5079.97,"2020-05-15 02:54:36"
862061046047469,1105855956,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-01-StTk-Id2M.cfg,,"Logifleet SA",5079.97,"2020-05-15 01:14:12"
862061046117262,1105855574,FMM130,03.25.10.Rev.175,FMM130-FW03.25.10.Rev.175_ID1.e-CFG001-DiD.cfg,,"Logifleet SA",5079.97,"2020-01-20 15:16:05"
862061046126628,1105856067,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-01-StTk-Id2M.cfg,,"Logifleet SA",5079.97,"2020-05-15 02:36:23"
862061046126644,1105856064,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-01-StTk-Id2M.cfg,,"Logifleet SA",5079.97,"2020-05-15 01:38:12"
862061046146055,1104350123,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-01-StTk-Id2M.cfg,,"Logifleet SA",5079.97,"2020-05-15 01:24:53"
862061046156682,1104349821,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-01-StTk-Id2M.cfg,,"Logifleet SA",5079.97,"2020-05-15 00:48:28"
862061046156914,1104396335,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-01-StTk-Id2M.cfg,,"Logifleet SA",5079.97,"2020-05-14 14:27:08"
862061046163738,1104350122,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-01-StTk-Id2M.cfg,,"Logifleet SA",5079.97,"2020-05-14 23:55:20"
862061046163845,1104350178,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-01-StTk-Id2M.cfg,,"Logifleet SA",5079.97,"2020-05-15 02:01:11"
860536047280344,1107178913,,,,,"Logifleet SA","STOCK LF",
860536047411931,1107178318,,,,,"Logifleet SA","STOCK LF",
860536047442993,1107178322,,,,,"Logifleet SA","STOCK LF",
860536047454139,1107178919,,,,,"Logifleet SA","STOCK LF",
860536047454899,1107178747,,,,,"Logifleet SA","STOCK LF",
860536047455128,1107178770,,,,,"Logifleet SA","STOCK LF",
860536047455276,1107178746,,,,,"Logifleet SA","STOCK LF",
860536047471968,1107178773,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.14.r.41.e-02-StTk.cfg,,"Logifleet SA","STOCK LF","2020-05-06 10:55:34"
860536047472677,1107178520,,,,,"Logifleet SA","STOCK LF",
860536047472727,1107178386,,,,,"Logifleet SA","STOCK LF",
860536047473196,1107178387,,,,,"Logifleet SA","STOCK LF",
860536047473378,1107178245,,,,,"Logifleet SA","STOCK LF",
860536047473436,1107178283,,,,,"Logifleet SA","STOCK LF",
860536047475803,1107178744,,,,,"Logifleet SA","STOCK LF",
860536047479573,1107178865,,,,,"Logifleet SA","STOCK LF",
860536047511466,1107178909,FMU130,03.25.10.Rev.175,,,"Logifleet SA","STOCK LF","2020-05-06 11:01:18"
860536047511540,1107178915,,,,,"Logifleet SA","STOCK LF",
860536047511672,1107178980,,,,,"Logifleet SA","STOCK LF",
860536047511680,1107178978,,,,,"Logifleet SA","STOCK LF",
860536047531316,1107179310,,,,,"Logifleet SA","STOCK LF",
862061045970265,1106231272,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA","STOCK LF","2020-04-30 06:59:31"
862061045974465,1105855635,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA","STOCK LF","2020-05-15 05:01:10"
862061046025184,1104394076,FMM130,03.25.10.Rev.175,FMM130-FW03.25.10.Rev.175_ID1.e-CFG001-STDTRCK.cfg,,"Logifleet SA","STOCK LF","2020-01-28 14:49:19"
862061046026950,1105855907,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA","STOCK LF","2020-05-14 21:25:21"
862061046046420,1105855968,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA","STOCK LF","2020-05-15 08:19:48"
862061046116306,1105855507,,,,,"Logifleet SA","STOCK LF",
862061046125646,1105856109,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA","STOCK LF","2020-05-15 08:24:09"
864431044898916,1106233766,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA","STOCK LF","2020-05-14 23:33:34"
864431044937961,1106231608,FMM130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-01-StTk-IdFE-BP.cfg,,"Logifleet SA","STOCK LF","2020-03-04 11:10:38"
868446038624512,,FM36M1,01.12.00.Rev.04,,"No Company","Logifleet SA","STOCK LF","2020-04-15 14:55:29"
862061046165709,1104349989,FMM130,03.25.10.Rev.175,FMM130-FW03.25.10.Rev.175_ID1.e-CFG001-STDTRCK.cfg,,"Logifleet SA",5079.81,"2020-01-23 16:04:06"
860536047411873,1107178278,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-03-StTk-IdFE.cfg,,"Logifleet SA",5078.21,"2020-05-15 05:56:04"
862061046047956,1105855947,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-01-StTk-Id2M.cfg,,"Logifleet SA",5078.21,"2020-05-15 07:47:45"
862061046127121,1105856103,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-01-StTk-Id2M.cfg,,"Logifleet SA",5078.21,"2020-05-14 22:11:50"
864431044899062,1106233770,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk-IdFE.cfg,,"Logifleet SA",5078.21,"2020-05-15 05:43:52"
864431044978346,1106233223,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk-IdFE.cfg,,"Logifleet SA",5078.21,"2020-05-15 01:27:01"
862061046015110,1105855191,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.10,"2020-05-15 03:22:30"
862061046025226,1105855923,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.10,"2020-05-15 00:23:51"
862061046025515,1105855924,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.10,"2020-05-15 08:17:23"
862061046025689,1105855926,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.10,"2020-05-15 01:37:15"
862061046029293,1105855826,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.10,"2020-05-15 01:56:23"
862061046029343,1105855827,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.10,"2020-05-15 00:36:21"
862061046029426,1105855835,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.10,"2020-05-15 03:20:54"
862061046029988,1105855825,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.10,"2020-05-15 04:02:38"
862061046046545,1105855921,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.10,"2020-05-15 01:42:36"
862061046115811,1105855519,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.10,"2020-05-15 01:07:03"
862061046115878,1105855521,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.10,"2020-05-15 03:55:09"
862061046116181,1105855514,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.10,"2020-05-15 05:10:33"
862061046117080,1105855369,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.10,"2020-05-15 02:52:50"
862061046123641,1105855789,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.10,"2020-05-14 22:19:04"
862061046123690,1105855333,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.10,"2020-05-14 23:42:55"
862061046125752,1105855985,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.10,"2020-05-15 07:00:34"
862061046125760,1105855981,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.10,"2020-05-15 03:29:22"
862061046126453,1105856069,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.10,"2020-05-15 01:00:25"
862061046130810,1105855984,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.10,"2020-05-15 03:27:49"
862061046131016,1105855991,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.10,"2020-05-14 20:58:28"
862061046132287,1104396234,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.10,"2020-05-15 04:05:28"
862061046132576,1105855800,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-01-StTk.cfg,,"Logifleet SA",5080.10,"2020-05-15 07:26:48"
862061046015920,1105855199,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.07,"2020-05-15 05:14:25"
862061046026752,1105855902,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.07,"2020-05-15 07:26:10"
862061046026810,1105855901,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.07,"2020-05-15 07:47:49"
862061046033725,1105855900,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.07,"2020-05-15 05:28:15"
862061046047618,1105855959,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.07,"2020-05-15 04:40:59"
862061046127303,1105856099,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5080.07,"2020-05-15 05:29:51"
862061046119821,1105854709,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5077.77,"2020-05-15 01:41:42"
862061046127261,1105855584,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5077.77,"2020-05-15 08:19:09"
862061046019989,1106233853,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk-IdFE-BP.cfg,,"Logifleet SA",5079.72,"2020-05-14 21:20:45"
862061046047378,1105855953,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk-IdFE-BP.cfg,,"Logifleet SA",5079.72,"2020-05-14 22:00:01"
862061046047840,1104395333,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-01-StTk-Id2M-BP.cfg,,"Logifleet SA",5079.72,"2020-05-14 21:55:54"
862061046047907,1105855951,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-01-StTk-Id2M-BP.cfg,,"Logifleet SA",5079.72,"2020-05-15 08:19:29"
862061046110051,1104395859,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-01-StTk-Id2M-BP.cfg,,"Logifleet SA",5079.72,"2020-05-14 20:35:05"
862061046119110,1105854706,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-01-StTk-Id2M-BP.cfg,,"Logifleet SA",5079.72,"2020-05-15 02:04:51"
862061046119136,1105854735,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-01-StTk-Id2M-BP.cfg,,"Logifleet SA",5079.72,"2020-05-15 01:01:48"
862061046119250,1105854763,FMM130,03.25.10.Rev.175,FMM130-FW03.25.10.Rev.175_ID1.e-CFG001-STDTRCK.cfg,,"Logifleet SA",5079.72,"2020-01-28 14:42:22"
862061046119409,1105854843,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-01-StTk-Id2M-BP.cfg,,"Logifleet SA",5079.72,"2020-05-14 21:19:58"
862061046119417,1105854844,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-01-StTk-Id2M-BP.cfg,,"Logifleet SA",5079.72,"2020-05-15 03:29:51"
862061046119748,1105854702,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-01-StTk-Id2M-BP.cfg,,"Logifleet SA",5079.72,"2020-05-15 03:45:13"
862061046125588,1105856108,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-01-StTk-Id2M-BP.cfg,,"Logifleet SA",5079.72,"2020-05-15 00:37:16"
862061046128319,1104393796,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-01-StTk-Id2M-BP.cfg,,"Logifleet SA",5079.72,"2020-05-15 00:44:16"
862061046128327,1104393800,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-01-StTk-Id2M-BP.cfg,,"Logifleet SA",5079.72,"2020-05-15 03:08:48"
862061046128640,1104395853,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-01-StTk-Id2M-BP.cfg,,"Logifleet SA",5079.72,"2020-05-15 07:45:18"
862061046128962,1104395697,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-01-StTk-Id2M-BP.cfg,,"Logifleet SA",5079.72,"2020-05-14 21:10:11"
862061046132436,1104395692,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-01-StTk-Id2M-BP.cfg,,"Logifleet SA",5079.72,"2020-05-14 23:07:10"
860147040673426,1105891445,FM3001,03.25.05.Rev.00,FM3001-OBDACC_IDLE-001.cfg,,"Logifleet SA",5080.04,"2020-05-15 00:26:26"
864403044599612,1104092870,FM3001,03.25.05.Rev.00,FM3001-OBDACC_IDLE-001.cfg,,"Logifleet SA",5080.04,"2020-05-15 01:49:49"
864403044600857,1104092869,FM3001,03.25.05.Rev.00,FM3001-OBDACC_IDLE-001.cfg,,"Logifleet SA",5080.04,"2020-05-15 01:49:29"
864403044865534,1104266402,FM3001,03.25.05.Rev.00,FM3001-ACC_NOIDLE-001.cfg,,"Logifleet SA",5080.04,"2020-05-14 22:08:28"
864403044867076,1104266971,FM3001,03.25.05.Rev.00,FM3001-OBDACC_IDLE-001.cfg,,"Logifleet SA",5080.04,"2020-05-15 02:11:25"
864403044871821,1104266733,FM3001,03.25.05.Rev.00,FM3001-OBDACC_IDLE-001.cfg,,"Logifleet SA",5080.04,"2020-05-15 00:20:47"
864403044872522,1104271773,FM3001,03.25.05.Rev.00,FM3001-OBDACC_IDLE-001.cfg,,"Logifleet SA",5080.04,"2020-05-15 01:47:23"
864403044872605,1104268066,FM3001,03.25.05.Rev.00,FM3001-OBDACC_IDLE-001.cfg,,"Logifleet SA",5080.04,"2020-05-15 03:38:22"
864403044873538,1104267858,FM3001,03.25.05.Rev.00,FM3001-OBDACC_IDLE-001.cfg,,"Logifleet SA",5080.04,"2020-05-15 01:05:29"
864403044873843,1104267931,FM3001,03.25.05.Rev.00,FM3001-OBDACC_IDLE-001.cfg,,"Logifleet SA",5080.04,"2020-05-15 06:36:19"
864403044874056,1104266974,FM3001,03.25.05.Rev.00,FM3001-OBDACC_IDLE-001.cfg,,"Logifleet SA",5080.04,"2020-05-15 00:54:18"
862061046045943,1105855939,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5074.46,"2020-05-15 07:25:28"
862061046126529,1105856065,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5074.46,"2020-05-15 08:09:36"
862061046156831,1105855780,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk.cfg,,"Logifleet SA",5074.46,"2020-05-14 20:30:10"
862061046008834,1105855025,FMU130,03.25.10.Rev.175,TLT-FMM130-03.25.10.r.175_ID1.e-02-StTk-Id2M-01-debug.cfg,,"Logifleet SA",5078.76,"2020-05-15 04:29:14"
